iteration,true_lambda,true_tau,true_temperature,recovered_lambda,recovered_tau,recovered_temperature
0,36.36363636363637,5.454545454545454,2.4770763559917115,35.55417113491251,17.529693994515682,2.752270660073467
0,48.484848484848484,7.070707070707071,0.01,36.546428192413245,12.913536250262428,0.0010000000000006868
0,29.292929292929294,13.333333333333334,8.111308307896872,26.31028672452397,14.4535328405445,8.528013026052836
0,32.82828282828283,0.6060606060606061,0.093260334688322,3.3845566161711638,7.976867661115145,0.9575061309214845
0,2.5252525252525255,14.141414141414142,0.8697490026177834,10.762780199825562,15.767649762614056,1.0146113175107268
0,50.0,5.252525252525253,1.873817422860385,0.683029825714512,0.45662453373825684,1.1088572351983546
0,40.909090909090914,14.94949494949495,0.10722672220103231,11.893583242176076,3.8106985757587486,0.001
0,0.0,10.1010101010101,2.31012970008316,9.481260023016592,5.78103462377763,3.3280589552344377
0,19.6969696969697,15.757575757575758,5.336699231206313,3.6749559219793895,3.6961552965117073,3.450125766048351
0,22.222222222222225,9.09090909090909,0.26560877829466867,44.89646054062245,19.476994771175757,0.0010000000000004482
0,23.73737373737374,8.686868686868687,0.011497569953977356,47.311506932670625,11.373512087184594,0.001
0,42.42424242424243,12.929292929292929,0.01,43.60304718394333,10.304487313081713,0.001000000000000678
0,48.484848484848484,7.474747474747475,0.1,0.6947801809067289,1.7333367282572265,0.001
0,41.919191919191924,8.282828282828282,3.511191734215131,13.364652571769403,6.101045852686536,2.801637851945752
0,40.40404040404041,7.070707070707071,0.04328761281083057,45.15239692501293,11.059835401268858,0.001
0,2.5252525252525255,8.080808080808081,0.3511191734215131,30.57399895465386,19.171592362110573,0.0010000000000005718
0,27.77777777777778,0.6060606060606061,0.37649358067924676,0.6082959036168152,0.3916082326441961,0.9425470547455879
0,30.80808080808081,3.2323232323232323,0.14174741629268056,29.5261995604653,11.450357328615324,0.001
0,25.252525252525253,10.909090909090908,0.01519911082952934,41.490910448534294,9.706151135543603,0.0010000000000005612
0,26.767676767676768,17.97979797979798,0.093260334688322,41.42604933300796,16.353264091125904,0.001
0,35.35353535353536,13.93939393939394,4.9770235643321135,35.42246093086956,15.347049711069968,3.2884548679040444
0,38.88888888888889,14.94949494949495,0.012328467394420659,0.0,0.2572375771816793,0.001
0,23.232323232323235,17.575757575757574,0.014174741629268055,0.853013527748403,6.876675954338072,0.0010000000000003567
0,42.929292929292934,13.333333333333334,0.021544346900318846,14.518934387116328,12.655816063805801,0.001
0,27.77777777777778,13.535353535353535,1.3219411484660286,28.546424625308557,3.6673923676630493,0.9279957918757707
0,45.959595959595966,8.686868686868687,6.135907273413176,7.451907899218529,15.015751385361009,10.0
0,16.666666666666668,2.0202020202020203,0.14174741629268056,46.016624926472794,4.047079331734976,0.001
0,20.202020202020204,13.131313131313131,0.0533669923120631,44.67563671844284,3.3148105705683117,0.001
0,46.46464646464647,7.878787878787879,0.16297508346206444,43.79597148034425,13.281307732186146,0.001
0,28.78787878787879,11.717171717171716,4.641588833612782,0.9823437120689474,0.21801514039408776,3.9130597060679735
0,15.656565656565657,7.878787878787879,1.873817422860385,8.35948859651881,10.803518136046854,2.052444100409904
0,43.939393939393945,13.131313131313131,0.06135907273413173,0.0,0.11288852041858144,0.001
0,15.656565656565657,12.121212121212121,0.1873817422860384,48.578039569707904,4.901793210164791,0.001
0,26.262626262626263,14.747474747474747,0.7564633275546291,33.28348998951923,1.7711048561285514,1.4380962391848278
0,13.131313131313131,14.545454545454545,7.56463327554629,28.229151812923497,10.280694377269413,3.5777050143005957
0,0.5050505050505051,8.080808080808081,1.072267222010323,23.809339909641498,10.28584464506611,1.042363537246407
0,48.98989898989899,11.919191919191919,5.336699231206313,13.801867613178203,1.8328089414620008,8.527507727251782
0,9.595959595959597,5.858585858585858,0.04328761281083057,8.328111741972283,15.0823414626551,0.0010000000000000182
0,11.616161616161618,18.585858585858585,0.23101297000831603,44.37486595886168,19.525852081311562,0.001
0,34.84848484848485,15.15151515151515,0.43287612810830595,0.0,0.06202535033537515,0.001
0,10.101010101010102,20.0,0.02009233002565047,4.983923538154533,16.381246765774527,0.0010000000000005484
0,12.121212121212121,15.15151515151515,6.5793322465756825,13.196092015660433,12.082392555667376,6.502262877417744
0,37.37373737373738,5.858585858585858,8.111308307896872,36.572105422636376,15.806969211160698,8.359233034888783
0,28.282828282828284,9.09090909090909,1.232846739442066,40.4186876530452,2.3724005437954365,1.4503620553445518
0,31.81818181818182,6.262626262626262,2.1544346900318843,13.250857732671967,19.51133616558661,2.6401189318755685
0,26.262626262626263,2.6262626262626263,0.03511191734215131,23.857583156581757,3.3602291888546687,0.001
0,32.323232323232325,3.0303030303030303,0.013219411484660288,7.964762306122891,9.356741003609883,0.001
0,8.080808080808081,11.919191919191919,3.0538555088334154,18.670446727609885,8.603350651788194,4.287841441992456
0,9.090909090909092,12.323232323232324,4.037017258596554,14.755035975826914,9.677614409579814,3.4088458301141435
0,29.7979797979798,0.40404040404040403,0.7564633275546291,17.148437999813932,5.8370767380406186,4.60832194842004
0,48.484848484848484,18.18181818181818,0.1873817422860384,15.155464815553765,1.0722846975096822,0.001
0,37.87878787878788,1.6161616161616161,0.14174741629268056,20.05834774638235,8.05922927767725,0.0010000000000003864
0,41.919191919191924,11.717171717171716,1.4174741629268048,17.15417050068695,3.5881186688458033,1.7704801954400653
0,24.242424242424242,5.252525252525253,2.1544346900318843,10.604772545805009,11.979032505257745,1.8458732364877581
0,5.555555555555556,10.505050505050505,0.01,31.476799457704757,17.925662646257315,0.0010000000000001522
0,49.494949494949495,1.6161616161616161,0.32745491628777285,6.278117804928524,11.897907752248473,0.0010000000000003537
0,43.43434343434344,9.494949494949495,0.06135907273413173,39.475856486624195,5.137474564853932,0.001
0,3.5353535353535355,11.515151515151516,0.040370172585965536,28.054543937121235,3.91453754169081,0.001
0,37.87878787878788,9.696969696969697,0.037649358067924674,17.74633582464497,9.506526155895754,0.001
0,34.343434343434346,9.494949494949495,2.848035868435802,31.483543385632018,6.5925279736315705,2.3549594403710845
0,19.6969696969697,15.353535353535353,2.656087782946687,3.6851117677617604,0.7372989035071909,3.296324731006998
0,6.565656565656566,19.393939393939394,0.4037017258596556,1.2000014088178355,0.38016728790002396,0.019920371310756316
0,46.969696969696976,11.515151515151516,0.040370172585965536,10.84659790323505,4.370491030800032,0.001
0,35.35353535353536,16.767676767676768,0.464158883361278,28.97287597395709,17.935611313685683,0.6476522607728362
0,45.45454545454546,9.09090909090909,1.7475284000076847,9.708243125755189,7.420016004038656,1.4380951148063028
0,25.252525252525253,17.77777777777778,3.0538555088334154,2.8127494507452333,1.0001041087541584,2.6876815863981025
0,27.77777777777778,10.707070707070708,0.2848035868435802,47.13456575923511,10.994515281658405,0.001
0,0.0,13.737373737373737,1.232846739442066,29.23169474292099,13.93487775417996,0.8343032050248738
0,36.36363636363637,9.09090909090909,0.30538555088334157,46.74552776642165,14.444324450267835,0.0010000000000003654
0,42.929292929292934,17.373737373737374,0.23101297000831603,0.0,0.7353664106772695,0.001
0,43.43434343434344,9.8989898989899,0.02009233002565047,1.5284829053594018,6.60289610475534,0.001
0,38.88888888888889,2.4242424242424243,7.56463327554629,44.19948641186291,16.06601416195903,8.614277975680542
0,11.616161616161618,13.737373737373737,0.1873817422860384,20.20862730574721,10.397835229599474,0.001
0,15.656565656565657,14.747474747474747,0.011497569953977356,17.69535572444656,15.28990141483332,0.001
0,31.81818181818182,1.0101010101010102,0.06135907273413173,33.731511192891716,17.056190283107952,0.001
0,3.5353535353535355,2.8282828282828283,0.021544346900318846,5.440759172001918,10.726588002947302,0.001
0,25.757575757575758,3.8383838383838382,3.511191734215131,46.63381921790059,18.73511663360403,5.526101173293336
0,4.545454545454546,13.737373737373737,3.2745491628777286,32.17195388157718,2.283810677822944,2.4422759563370424
0,36.36363636363637,1.0101010101010102,3.0538555088334154,4.345833792119025,8.407249547916663,4.577891395157097
0,1.5151515151515151,19.7979797979798,0.016297508346206444,9.93728472450845,12.294596029947193,0.001
0,1.5151515151515151,2.6262626262626263,0.464158883361278,42.79544649622421,18.688491922548977,0.001
0,15.656565656565657,16.363636363636363,1.629750834620645,49.797912449644315,18.318470352699055,1.2393030486592689
0,10.101010101010102,16.96969696969697,0.049770235643321115,45.70025924623874,19.818847632343594,0.001
0,46.46464646464647,4.444444444444445,0.07054802310718646,27.52129741717898,9.588341923984348,0.001000000000000431
0,30.80808080808081,13.535353535353535,3.2745491628777286,16.672062946773096,4.867637622994261,4.701798310218395
0,39.8989898989899,2.6262626262626263,0.06579332246575682,5.205190543292204,7.177414563553651,0.0010000000000002136
0,39.8989898989899,8.080808080808081,0.037649358067924674,35.64957481328314,3.3607205199266477,0.00100000000000093
0,28.78787878787879,7.878787878787879,0.43287612810830595,18.879102571618656,6.252514593203893,0.001
0,33.83838383838384,7.878787878787879,3.511191734215131,36.826487154636354,15.088039416203936,4.429409220034128
0,1.5151515151515151,2.2222222222222223,4.037017258596554,31.455203075371998,5.071892640527276,3.42944629096445
0,5.050505050505051,11.11111111111111,0.3511191734215131,3.322478350733543,15.9880540037089,0.001000000000000017
0,8.585858585858587,13.333333333333334,1.3219411484660286,0.9188327308213295,0.24576643840588552,0.7117781647228852
0,48.98989898989899,8.484848484848484,0.8697490026177834,28.619785515089042,4.39665765068465,0.001
0,30.303030303030305,4.646464646464646,0.01519911082952934,13.841696379707718,3.4556839979956977,0.001
0,42.42424242424243,16.161616161616163,0.014174741629268055,12.155479799754737,12.762334475824318,0.001
0,8.080808080808081,14.94949494949495,0.01519911082952934,19.978510247785064,13.020940614124797,0.0010000000000004686
0,9.090909090909092,14.94949494949495,0.024770763559917114,36.62976232904843,7.919988115887415,0.0010000000000004474
0,2.0202020202020203,6.666666666666667,5.336699231206313,12.349201210817023,11.154684241466807,5.2904024709135005
0,7.575757575757576,1.2121212121212122,0.11497569953977356,28.139045629819257,11.149287044233041,0.001
0,40.909090909090914,16.767676767676768,0.533669923120631,48.50609181053963,13.332855440121119,0.001
